CLIENT_ID,DIGITAL_CLIENT,HOME_OWNER,OWN_INSURANCE_CAR,CLIENTE_DIGITAL,MESES_CONSECUTIVOS,MESES_TOTALES,TASA_RETENCION,SEGMENTO_FIDELIDAD
ES182113364A,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182113436J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113444P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113473N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113481Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113539P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113542K,false,false,false,NO,2,3,66.66666666666666,MEDIA_FIDELIDAD
ES182113555U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113594Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113610A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113670K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113685F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113702H,true,false,false,SI,18,20,90.0,ALTA_FIDELIDAD
ES182113711R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113725M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113739F,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182113757M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113794R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113851Z,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182113869J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113881Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113925H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113928S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113933Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113952M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113976M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114070T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114117Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114143P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114170C,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182114177A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114240F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114261V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114287F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114293L,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182114296Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114298V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114331U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114364J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114403T,false,false,false,NO,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182114412K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114479V,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182114502I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114503A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114528T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114549V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114605D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114689I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114697S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114832H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114931I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114937N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114959G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115022M,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182115041W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115115R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115140H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115165C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115179O,false,false,false,NO,2,3,66.66666666666666,MEDIA_FIDELIDAD
ES182115205R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115232Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115241J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115261P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115264Z,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182115273T,false,false,false,NO,9,11,81.81818181818183,ALTA_FIDELIDAD
ES182115320X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115352V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115374H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115386V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115564L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115583O,false,false,false,NO,75,84,89.28571428571429,ALTA_FIDELIDAD
ES182115603G,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182115623M,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182115662A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115673C,false,false,false,NO,3,4,75.0,MEDIA_FIDELIDAD
ES182115685G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115722G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115747V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115770B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115808H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115825F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115882N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116049B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116056M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116171A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116172Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116252P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116259O,false,false,false,NO,80,89,89.8876404494382,ALTA_FIDELIDAD
ES182116326R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116370E,false,false,false,NO,71,79,89.87341772151899,ALTA_FIDELIDAD
ES182116417M,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182116425Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116492M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116533Y,false,false,false,NO,21,24,87.5,ALTA_FIDELIDAD
ES182116540W,false,false,false,NO,66,74,89.1891891891892,ALTA_FIDELIDAD
ES182116668W,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182116690Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116700U,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182116722E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116732Q,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182116742I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116767G,false,false,false,NO,0,1,0.0,BAJA_FIDELIDAD
ES182116792X,false,false,false,NO,80,89,89.8876404494382,ALTA_FIDELIDAD
ES182116876G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116878U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116895X,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182116956Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116985R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117058M,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182117096B,false,false,false,NO,22,25,88.0,ALTA_FIDELIDAD
ES182117111Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117176P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117252J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117333Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117346R,false,false,false,NO,84,93,90.32258064516128,ALTA_FIDELIDAD
ES182117358D,false,false,false,NO,86,95,90.52631578947368,ALTA_FIDELIDAD
ES182117365D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117386Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117388H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117442I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117500S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117575P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117624G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117644V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117649H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117719U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117738E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117743C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117750H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117754D,true,false,false,SI,12,14,85.71428571428571,ALTA_FIDELIDAD
ES182117761Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117826V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117871Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117888N,false,false,false,NO,43,48,89.58333333333334,ALTA_FIDELIDAD
ES182117917F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117941D,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182117946L,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182117987Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118017I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118172W,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182118196Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118258F,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182118274G,false,false,false,NO,25,28,89.28571428571429,ALTA_FIDELIDAD
ES182118334Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118417V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118455S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118565T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118609Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118711P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118811A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118896H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118909C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119059P,false,false,false,NO,64,72,88.88888888888889,ALTA_FIDELIDAD
ES182119065V,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182119134R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119141U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119150J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119177P,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182119197M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119245L,false,false,false,NO,73,81,90.12345679012346,ALTA_FIDELIDAD
ES182119246J,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182119301O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119305D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119349X,false,false,false,NO,79,88,89.77272727272727,ALTA_FIDELIDAD
ES182119357N,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182119377W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119466L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119481A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119486C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119551C,false,false,false,NO,0,1,0.0,BAJA_FIDELIDAD
ES182119585P,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182119586D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119599G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119610Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119716U,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182119774Q,false,false,false,NO,80,89,89.8876404494382,ALTA_FIDELIDAD
ES182119782M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119807O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119954P,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182119979I,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182119985K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119995C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119996Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120054G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120071B,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182120090L,true,false,false,SI,37,41,90.2439024390244,ALTA_FIDELIDAD
ES182120200E,false,false,false,NO,3,4,75.0,MEDIA_FIDELIDAD
ES182120230C,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182120262A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120277A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120365F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120374H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120394E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120397B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120505O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120530S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120612X,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182120615U,false,false,false,NO,44,48,91.66666666666666,ALTA_FIDELIDAD
ES182120677F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120699B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120757U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120847Y,false,false,false,NO,2,3,66.66666666666666,MEDIA_FIDELIDAD
ES182120854Q,false,false,false,NO,26,29,89.65517241379311,ALTA_FIDELIDAD
ES182120875R,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182120882Z,false,false,false,NO,68,76,89.47368421052632,ALTA_FIDELIDAD
ES182120896Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120978Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121057N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121084R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121095U,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182121171B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121282Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121315H,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182121326Z,false,false,false,NO,33,36,91.66666666666666,ALTA_FIDELIDAD
ES182121394P,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182121401V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121425V,false,false,false,NO,3,4,75.0,MEDIA_FIDELIDAD
ES182121473H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121520B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121523N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121568C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121605D,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182121673V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121674U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121676R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121685O,true,false,false,SI,27,30,90.0,ALTA_FIDELIDAD
ES182121721B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121749Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121795C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121821A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121872N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121929N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121952X,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182121986T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121999Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122035K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122101C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122110R,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182122194L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122196V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122269H,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182122332W,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182122444O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122498Z,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182122565M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122580L,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182122646U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122713M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122764U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122865W,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182122911X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122943K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122953W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123043U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123092G,false,false,false,NO,77,86,89.53488372093024,ALTA_FIDELIDAD
ES182123164D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123186S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123232Z,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182123374B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123377R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123382Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123408T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123415J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123430E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123458V,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182123470U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123514J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123522I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123528E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123553J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123566J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123567D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123605U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123649T,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182123654C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123673N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123681P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123721E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123744R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123800O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123812F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123894Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123911I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123926A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123928N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124025L,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182124088A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124184F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124196I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124218C,false,false,false,NO,22,25,88.0,ALTA_FIDELIDAD
ES182124255J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124294W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124372T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124377Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124378Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124425J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124490U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124499D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124515D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124527Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124620W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124629M,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182124713R,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182124783T,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182124791A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124813J,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182124830C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124865W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124980R,false,false,false,NO,80,89,89.8876404494382,ALTA_FIDELIDAD
ES182124986P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125005L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125114O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125228T,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182125231C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125249E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125257D,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182125295V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125303G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125307Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125350O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125356H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125410W,false,false,false,NO,21,24,87.5,ALTA_FIDELIDAD
ES182125420K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125438H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125447O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125455J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125461T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125470D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125501W,false,false,false,NO,39,43,90.69767441860465,ALTA_FIDELIDAD
ES182125568T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125584Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125586B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125602Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125617H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125683J,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182125716X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125745Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125889H,true,false,false,SI,11,13,84.61538461538461,ALTA_FIDELIDAD
ES182125901W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125979L,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182125986O,true,false,false,SI,43,48,89.58333333333334,ALTA_FIDELIDAD
ES182126031Z,false,false,false,NO,22,25,88.0,ALTA_FIDELIDAD
ES182126043W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126073U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126085L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126137G,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182126179H,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182126216W,false,false,false,NO,11,13,84.61538461538461,ALTA_FIDELIDAD
ES182126222J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126224Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126227S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126276A,false,false,false,NO,22,24,91.66666666666666,ALTA_FIDELIDAD
ES182126286R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126293L,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182126567S,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182126578Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126615T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126702Y,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182126713R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126749P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126757I,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182126815J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126851T,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182126857I,false,false,false,NO,38,42,90.47619047619048,ALTA_FIDELIDAD
ES182126884M,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182126921L,false,false,false,NO,27,30,90.0,ALTA_FIDELIDAD
ES182127005D,true,false,false,SI,16,18,88.88888888888889,ALTA_FIDELIDAD
ES182127017R,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182127046N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182127089P,false,false,false,NO,43,48,89.58333333333334,ALTA_FIDELIDAD
ES182127099X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
