CLIENT_ID,TOTAL_TRANSACCIONES,DIAS_CON_ACTIVIDAD,GASTO_PROMEDIO_DIARIO,GASTO_VARIABILIDAD,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD
ES182111972O,82,82,7.079268292682927,64.10550088644841,31,MODERADO
ES182291141V,35,35,465.39514285714284,619.0982676839305,0,ACTIVO
ES182202372S,96,96,19.6875,104.27507271382594,0,ACTIVO
ES182260679F,8,8,0.0,0.0,0,ACTIVO
ES182402173F,93,93,48.04838709677419,273.456925156136,0,ACTIVO
ES182410802W,24,24,143.29833333333332,282.45306624620673,0,ACTIVO
ES182416157F,96,96,0.0,0.0,0,ACTIVO
ES182222760U,81,81,29.333333333333332,169.91762710207556,31,MODERADO
ES182268284G,19,19,316.32631578947365,440.0634308345727,31,MODERADO
ES182204100T,81,81,16.766666666666666,93.48076540123107,0,ACTIVO
ES182216130T,96,96,20.237083333333334,157.6044342678124,0,ACTIVO
ES182305177Y,8,8,0.0,0.0,31,MODERADO
ES182371421N,95,95,101.5675789473684,217.77786532365317,31,MODERADO
ES182283966Y,14,14,1167.1399999999999,1806.166305840591,0,ACTIVO
ES182364361R,14,14,411.3592857142857,1018.542685706958,31,MODERADO
ES182221618Z,23,23,35.64,138.11443516157172,0,ACTIVO
ES182222356M,77,77,21.038961038961038,184.61613386461346,0,ACTIVO
ES182373547R,23,23,274.11,744.4545323804659,31,MODERADO
ES182132466K,94,94,17.17659574468085,137.95783322242423,0,ACTIVO
ES182426181R,86,86,0.0,0.0,31,MODERADO
ES182190042P,92,92,33.2804347826087,225.3390140684638,31,MODERADO
ES182126992L,90,90,40.41266666666667,113.82489293311879,0,ACTIVO
ES182403907W,100,91,153.4566,551.4092243693755,0,ACTIVO
ES182123214C,89,89,20.629213483146067,194.6156107691677,31,MODERADO
ES182418569R,87,87,19.24137931034483,122.13726223385866,0,ACTIVO
ES182343891W,95,95,64.78842105263158,178.76786254041198,31,MODERADO
ES182343799O,96,96,27.0378125,175.93997719439568,0,ACTIVO
ES182222564I,26,26,495.6569230769231,973.9866772878128,0,ACTIVO
ES182117209L,36,36,0.0,0.0,31,MODERADO
ES182132527H,95,95,9.43578947368421,64.34345329622018,31,MODERADO
ES182448595Z,90,90,35.436,133.57968412444507,31,MODERADO
ES182263198O,26,26,0.0,0.0,0,ACTIVO
ES182333408B,94,94,0.0,0.0,62,MODERADO
ES182258554O,96,96,5.625,38.76548926422492,0,ACTIVO
ES182246163F,67,67,85.83626865671643,104.3142534035443,0,ACTIVO
ES182247312C,114,96,110.06956140350877,827.8721133906458,0,ACTIVO
ES182334122K,22,22,157.8272727272727,689.5223807147188,31,MODERADO
ES182232778E,28,28,162.0,293.57111574540164,31,MODERADO
ES182391833N,7,7,0.0,0.0,31,MODERADO
ES182284817R,27,27,0.0,0.0,31,MODERADO
ES182225413T,94,94,90.13404255319149,315.70381163062586,0,ACTIVO
ES182241278R,73,73,17.37246575342466,82.25614083426676,31,MODERADO
ES182194745F,47,47,43.75446808510638,119.93584094275447,0,ACTIVO
ES182337712J,12,12,0.0,0.0,62,MODERADO
ES182348518C,91,91,94.40197802197802,276.9116421541146,0,ACTIVO
ES182444141O,11,11,0.0,0.0,0,ACTIVO
ES182416693C,78,78,24.646153846153847,96.42387441107911,0,ACTIVO
ES182257110C,87,87,0.0,0.0,31,MODERADO
ES182376295C,96,96,29.587500000000002,97.15887287812352,0,ACTIVO
ES182197920S,96,96,0.5625,5.5113519212621505,0,ACTIVO
ES182250811F,8,8,419.48750000000007,191.8813791866512,0,ACTIVO
ES182183066C,34,34,786.1985294117649,1037.1920903943299,0,ACTIVO
ES182199283T,8,8,0.0,0.0,0,ACTIVO
ES182306072P,96,96,0.0,0.0,0,ACTIVO
ES182237453E,91,91,15.428571428571429,82.59851261199735,0,ACTIVO
ES182418264Y,96,96,0.0,0.0,0,ACTIVO
ES182329994M,30,30,0.0,0.0,0,ACTIVO
ES182321921I,21,21,170.26952380952383,585.7932334064313,0,ACTIVO
ES182157095Q,13,13,616.1823076923076,910.4103988326167,31,MODERADO
ES182343408A,46,46,93.8095652173913,315.2844188063041,31,MODERADO
ES182372628S,89,89,33.55280898876405,137.2093523928503,0,ACTIVO
ES182248211T,26,26,0.0,0.0,0,ACTIVO
ES182117213G,95,95,0.0,0.0,31,MODERADO
ES182189534S,77,77,61.01298701298701,220.93518301138943,0,ACTIVO
ES182387275C,95,95,0.0,0.0,31,MODERADO
ES182102044C,96,96,15.46875,70.27044795120604,0,ACTIVO
ES182315417T,96,96,0.0,0.0,0,ACTIVO
ES182139410Y,29,29,0.0,0.0,31,MODERADO
ES182347802D,95,95,10.786631578947368,58.45679924435426,31,MODERADO
ES182185942V,22,22,24.545454545454547,115.12838683202963,31,MODERADO
ES182257943J,91,91,17.783186813186813,125.8521264189677,31,MODERADO
ES182376224C,26,26,0.0,0.0,31,MODERADO
ES182178199I,83,83,26.02409638554217,237.09080157773116,31,MODERADO
ES182168316H,12,12,734.4908333333333,1125.1248108984364,0,ACTIVO
ES182343308O,14,14,152.6314285714286,278.52890555303486,0,ACTIVO
ES182302023X,25,25,213.894,483.4423052788547,0,ACTIVO
ES182188024Q,13,13,0.0,0.0,31,MODERADO
ES182216878X,15,15,0.0,0.0,31,MODERADO
ES182113808Z,84,84,136.15726190476192,447.0191489748999,62,MODERADO
ES182236633R,90,90,33.9,167.44799964248503,0,ACTIVO
ES182250142P,95,95,8.526315789473685,61.67810089407112,31,MODERADO
ES182371839X,13,13,0.0,0.0,62,MODERADO
ES182144239H,93,93,91.74193548387096,191.3806191192673,0,ACTIVO
ES182396604I,9,9,360.0,887.8238845626986,31,MODERADO
ES182249072R,78,78,0.0,0.0,31,MODERADO
ES182323158I,92,92,32.869565217391305,135.6113724518354,0,ACTIVO
ES182338172A,8,8,0.0,0.0,31,MODERADO
ES182403236M,30,30,419.1263333333334,705.8529744656136,0,ACTIVO
ES182180920E,4,4,0.0,0.0,0,ACTIVO
ES182387794R,13,13,155.36461538461538,188.35070553869207,0,ACTIVO
ES182273012O,96,96,44.22541666666667,123.14181703622233,0,ACTIVO
ES182325575J,87,87,38.8464367816092,150.37149146075723,0,ACTIVO
ES182330172Q,29,29,0.0,0.0,31,MODERADO
ES182381566M,90,77,57.438,205.2612150856244,31,MODERADO
ES182202144I,15,15,260.15066666666667,456.45724766896166,0,ACTIVO
ES182388152K,33,33,353.45212121212114,498.1742552295178,0,ACTIVO
ES182340401C,72,72,12.490833333333335,100.31490990172672,0,ACTIVO
ES182290391Z,42,42,0.0,0.0,31,MODERADO
ES182380157M,16,16,0.0,0.0,62,MODERADO
ES182190032P,35,35,0.0,0.0,31,MODERADO
ES182101635O,42,42,17.115000000000002,88.61661329817917,0,ACTIVO
ES182320142K,80,80,83.61224999999999,217.18642148137639,0,ACTIVO
ES182221580L,14,14,343.7421428571429,563.1272081616888,0,ACTIVO
ES182348628H,15,15,118.8,204.9765700896429,0,ACTIVO
ES182171583X,23,23,379.5686956521739,539.7693386093423,31,MODERADO
ES182335750E,10,10,0.0,0.0,31,MODERADO
ES182383122V,14,14,200.88000000000002,658.3805322853248,0,ACTIVO
ES182286902L,22,22,0.0,0.0,31,MODERADO
ES182442989K,33,33,0.0,0.0,93,POCO_ACTIVO
ES182189536L,26,26,0.0,0.0,62,MODERADO
ES182107040Q,33,33,162.8181818181818,386.13804644076566,0,ACTIVO
ES182124999O,8,8,425.25,758.1610439553252,0,ACTIVO
ES182317501B,14,14,0.0,0.0,0,ACTIVO
ES182434236M,4,4,0.0,0.0,0,ACTIVO
ES182140153O,11,11,176.77818181818182,212.25098802211411,0,ACTIVO
ES182249065E,17,17,0.0,0.0,62,MODERADO
ES182213411R,44,44,116.5909090909091,773.3765988419638,0,ACTIVO
ES182418471S,9,9,0.0,0.0,31,MODERADO
ES182364683A,6,6,315.6116666666667,200.71990976648695,0,ACTIVO
ES182247380D,3,3,0.0,0.0,62,MODERADO
ES182388407A,7,7,594.0,981.4540233755222,0,ACTIVO
ES182363978B,16,16,57.800625,122.64257131837758,31,MODERADO
ES182103836M,2,2,1188.405,497.27284386943955,0,ACTIVO
ES182359851D,71,71,69.49422535211268,245.109772053619,31,MODERADO
ES182146794O,4,4,0.0,0.0,0,ACTIVO
ES182360735V,22,22,331.13045454545454,1493.9410774779485,31,MODERADO
ES182429840E,84,84,14.3525,91.3178027071669,0,ACTIVO
ES182148024A,5,5,0.0,0.0,31,MODERADO
ES182271770M,42,42,350.9233333333333,624.0963353430444,0,ACTIVO
ES182196389M,21,21,144.0,533.0249525116061,31,MODERADO
ES182447408J,18,18,182.92666666666668,483.8708224674166,0,ACTIVO
ES182148271B,11,11,171.79181818181817,460.0039970004213,0,ACTIVO
ES182123454F,27,27,0.0,0.0,31,MODERADO
ES182249491T,25,25,0.0,0.0,31,MODERADO
ES182426258L,77,77,90.57272727272728,269.07135995198655,0,ACTIVO
ES182373470C,12,12,0.0,0.0,0,ACTIVO
ES182218342A,18,18,162.99166666666667,390.0469897219776,0,ACTIVO
ES182118977T,10,10,616.01,1121.3348422700906,31,MODERADO
ES182384265C,23,23,52.350434782608694,147.28370324211522,0,ACTIVO
ES182422271Y,18,18,0.0,0.0,0,ACTIVO
ES182131323D,42,42,78.26357142857144,424.18913600134545,0,ACTIVO
ES182139440P,21,21,15.67952380952381,70.65443230797277,0,ACTIVO
ES182420734V,26,26,0.0,0.0,31,MODERADO
ES182393725S,17,17,312.9329411764706,378.8882678436465,0,ACTIVO
ES182120893W,39,39,173.2153846153846,335.13305883709245,31,MODERADO
ES182368776V,14,14,0.0,0.0,31,MODERADO
ES182147731P,6,6,270.0,240.89084665051098,0,ACTIVO
ES182410035Y,19,19,0.0,0.0,62,MODERADO
ES182327270J,21,21,0.0,0.0,93,POCO_ACTIVO
ES182153920B,17,17,232.65941176470588,288.1922576265406,0,ACTIVO
ES182369510P,23,23,509.2434782608696,1271.3890370292881,0,ACTIVO
ES182358816Y,6,6,0.0,0.0,0,ACTIVO
ES182252541B,28,28,420.17035714285714,754.9825855459485,31,MODERADO
ES182401308M,7,7,365.4371428571429,602.49305862431,0,ACTIVO
ES182436044Q,28,28,359.9692857142857,294.0568014533118,0,ACTIVO
ES182126604N,12,12,0.0,0.0,0,ACTIVO
ES182303043Z,24,24,0.0,0.0,31,MODERADO
ES182420033K,9,9,462.84222222222223,560.3565775864904,0,ACTIVO
ES182300777W,33,33,344.86939393939394,528.3303706721971,31,MODERADO
ES182130285S,12,12,188.1,457.5500091892589,0,ACTIVO
ES182266240D,6,6,0.0,0.0,31,MODERADO
ES182450749W,39,39,112.16051282051282,394.37790361229014,0,ACTIVO
ES182348953H,6,6,0.0,0.0,31,MODERADO
ES182174165J,4,4,270.0,540.0,0,ACTIVO
ES182443930D,8,8,337.5,954.5941546018391,0,ACTIVO
ES182324117C,7,7,233.43428571428572,573.500143733116,0,ACTIVO
ES182197055R,14,14,273.8964285714286,549.149389337128,31,MODERADO
ES182232585L,19,19,0.0,0.0,0,ACTIVO
ES182335052V,23,23,0.0,0.0,31,MODERADO
ES182286039S,7,7,1114.7142857142858,1138.140400578317,0,ACTIVO
ES182299300V,11,11,206.04454545454544,271.51607714327474,31,MODERADO
ES182148362S,4,4,283.5,531.6098193224049,0,ACTIVO
ES182163610R,19,19,0.0,0.0,0,ACTIVO
ES182439655I,12,12,39.0525,106.1496690462875,31,MODERADO
ES182372567K,8,8,0.0,0.0,31,MODERADO
ES182406265H,7,7,0.0,0.0,93,POCO_ACTIVO
ES182179253J,16,16,168.515625,674.0625,0,ACTIVO
ES182292086X,15,15,104.15133333333333,199.98478138050788,0,ACTIVO
ES182327539K,5,5,658.8,1443.1241110867768,31,MODERADO
ES182359238R,8,8,0.0,0.0,31,MODERADO
ES182379938Y,5,5,0.0,0.0,31,MODERADO
ES182321049Y,8,8,67.5,190.91883092036784,0,ACTIVO
ES182281679I,2,2,593.475,839.3003939293726,0,ACTIVO
ES182338239A,8,8,1231.7150000000001,1021.4706643434678,0,ACTIVO
ES182134709P,34,34,0.0,0.0,0,ACTIVO
ES182219587W,79,79,29.050632911392405,243.1450394804575,0,ACTIVO
ES182284790V,22,22,1669.8854545454546,1914.0352272588607,0,ACTIVO
ES182242162O,94,94,22.97872340425532,161.6103756598982,0,ACTIVO
ES182288781N,21,21,176.14285714285714,649.6639351013943,62,MODERADO
ES182200728U,14,14,378.47285714285715,585.3432448168743,0,ACTIVO
ES182416785A,27,27,8.0,41.569219381653056,0,ACTIVO
ES182364691E,14,14,0.0,0.0,31,MODERADO
ES182252210L,95,95,12.96,87.86468610215248,31,MODERADO
ES182136165A,79,79,27.341772151898734,243.01898660002115,0,ACTIVO
ES182347773K,83,83,6.506024096385542,59.27270039443279,0,ACTIVO
ES182219841A,85,85,15.882352941176471,146.42805902759292,0,ACTIVO
ES182216970F,11,11,0.0,0.0,31,MODERADO
ES182341684L,74,74,7.297297297297297,62.773724921662414,0,ACTIVO
ES182450392Z,96,96,11.25,38.14891596721569,0,ACTIVO
ES182109223R,91,91,23.745164835164836,194.3187011779168,93,POCO_ACTIVO
ES182315664V,96,96,36.45000000000001,75.56344981119128,0,ACTIVO
ES182386591D,20,20,54.0,241.49534156997728,0,ACTIVO
ES182281331Y,96,96,16.875,116.29646779267473,0,ACTIVO
ES182397121V,65,65,66.53261538461538,250.175775245357,31,MODERADO
ES182122039M,96,96,57.262499999999996,189.0340683580608,0,ACTIVO
ES182412105J,21,21,532.4823809523809,1362.7549397081807,0,ACTIVO
ES182436376Y,94,94,18.670212765957448,84.73886367634714,62,MODERADO
ES182329082S,96,96,5.625,55.113519212621505,0,ACTIVO
ES182109974B,45,45,195.06066666666666,554.4219708046472,0,ACTIVO
ES182122434P,96,96,54.7875,176.23322540554634,0,ACTIVO
ES182129848W,9,9,360.0055555555556,763.6723775794027,0,ACTIVO
ES182408950N,93,93,11.602473118279569,111.89019871649707,31,MODERADO
ES182187380G,96,96,0.0,0.0,0,ACTIVO
ES182252984P,75,75,18.0,155.88457268119893,31,MODERADO
ES182227737M,12,12,0.0,0.0,0,ACTIVO
ES182368862S,90,90,51.62755555555556,171.65926641683677,0,ACTIVO
ES182161016E,40,40,0.0,0.0,31,MODERADO
ES182324257P,37,37,173.8521621621622,482.3231174979829,0,ACTIVO
ES182293102Q,96,96,23.259375000000002,61.476387556310456,0,ACTIVO
ES182443353D,96,96,120.79854166666667,343.0033717955467,0,ACTIVO
ES182294350U,91,91,13.885714285714288,89.50957809881896,0,ACTIVO
ES182179190D,93,93,17.419354838709676,167.98617454632887,93,POCO_ACTIVO
ES182188976Z,33,33,0.0,0.0,0,ACTIVO
ES182166315X,12,12,150.75,330.77295838686695,31,MODERADO
ES182411769E,24,24,511.1145833333333,1016.4382766306169,31,MODERADO
ES182278753C,22,22,295.03636363636366,483.59561082085395,31,MODERADO
ES182258328Y,77,77,24.545454545454547,209.84721920172916,0,ACTIVO
ES182195909O,7,7,329.9771428571429,402.08957690686645,0,ACTIVO
ES182357644J,96,96,27.0,132.96679443023595,0,ACTIVO
ES182434894B,32,32,222.75,971.7822336703936,0,ACTIVO
ES182247887M,23,23,499.0186956521739,595.9932074529369,0,ACTIVO
ES182443849E,29,29,378.4372413793103,441.51485250778984,0,ACTIVO
ES182323433C,94,94,14.361702127659575,114.53091342692129,31,MODERADO
ES182446240L,23,23,343.92434782608694,769.106716361887,31,MODERADO
ES182160187F,89,89,102.64808988764045,283.2733424582101,0,ACTIVO
ES182275471V,83,83,115.48192771084338,263.32262329261044,0,ACTIVO
ES182266700C,33,33,73.63636363636364,423.0087039723457,0,ACTIVO
ES182330140Y,9,9,261.12,332.3579856495101,0,ACTIVO
ES182281930V,30,30,238.9666666666667,366.73552542560617,31,MODERADO
ES182305067J,19,19,0.0,0.0,0,ACTIVO
ES182249255D,95,95,28.989473684210527,129.6216667218972,31,MODERADO
ES182158575O,96,96,14.231250000000001,88.95948848832968,0,ACTIVO
ES182104966H,96,96,29.924999999999997,123.77088340537676,0,ACTIVO
ES182136191X,79,79,20.50632911392405,182.26423995001588,0,ACTIVO
ES182270400R,95,95,10.8,74.97369751552164,31,MODERADO
ES182386066T,12,12,222.12,553.0035920317335,0,ACTIVO
ES182327416L,40,40,29.204500000000003,184.70547585277487,0,ACTIVO
ES182406764A,42,42,240.14714285714285,741.6158152807723,0,ACTIVO
ES182331106K,8,8,72.2825,82.43658857397172,31,MODERADO
ES182211372M,27,27,0.0,0.0,31,MODERADO
ES182274618T,76,76,65.43947368421053,231.0492796375973,0,ACTIVO
ES182254442M,39,39,64.91000000000001,200.11276452619356,0,ACTIVO
ES182114057M,34,34,0.0,0.0,0,ACTIVO
ES182232975O,95,95,0.0,0.0,31,MODERADO
ES182415806G,37,37,0.0,0.0,0,ACTIVO
ES182321747K,96,96,0.0,0.0,0,ACTIVO
ES182188361V,7,7,380.79,487.2901952977644,0,ACTIVO
ES182430009X,43,43,0.0,0.0,0,ACTIVO
ES182150143Z,42,42,0.0,0.0,31,MODERADO
ES182156276M,10,10,286.518,453.09563883234284,0,ACTIVO
ES182114069T,74,74,16.294189189189193,92.02776534578607,0,ACTIVO
ES182197444O,15,15,0.0,0.0,31,MODERADO
ES182226065E,76,76,34.2528947368421,248.3706001861776,0,ACTIVO
ES182252823V,92,92,9.743478260869566,84.59059426625518,31,MODERADO
ES182329079K,81,81,23.333333333333332,160.85707942145413,0,ACTIVO
ES182273022W,34,34,38.862941176470585,86.02895863847637,0,ACTIVO
ES182404698W,94,94,14.361702127659575,139.2418682449371,0,ACTIVO
ES182100339K,90,90,34.03788888888889,147.69801801972093,0,ACTIVO
ES182161763D,41,41,0.0,0.0,31,MODERADO
ES182385404S,94,94,0.0,0.0,62,MODERADO
ES182103329J,95,95,30.608736842105266,185.76409552911232,31,MODERADO
ES182402192B,95,95,139.54736842105262,383.4722594871663,31,MODERADO
ES182307322A,18,18,0.0,0.0,0,ACTIVO
ES182264911C,28,28,695.8778571428571,810.8344301482002,0,ACTIVO
ES182408747M,11,11,158.56363636363633,485.1368699093634,0,ACTIVO
ES182100491G,18,18,212.62444444444446,644.9169442213399,0,ACTIVO
ES182355658J,14,14,70.50071428571428,263.789518379982,0,ACTIVO
ES182418042N,8,8,0.0,0.0,31,MODERADO
ES182334697N,96,96,0.0,0.0,0,ACTIVO
ES182240451A,9,9,318.6155555555556,491.2724190586906,0,ACTIVO
ES182336515M,96,96,0.0,0.0,0,ACTIVO
ES182244283U,38,38,0.0,0.0,0,ACTIVO
ES182449047G,96,96,0.37125,3.63749226803302,0,ACTIVO
ES182363010B,6,6,180.0,280.9384274178241,31,MODERADO
ES182330648F,46,46,140.3595652173913,397.0863155702298,31,MODERADO
ES182120480F,9,9,0.0,0.0,31,MODERADO
ES182295844Z,79,79,36.97974683544304,153.91539665719026,31,MODERADO
ES182399845G,9,9,0.0,0.0,0,ACTIVO
ES182442136X,8,8,432.0,1137.1181619716194,0,ACTIVO
ES182394052N,96,96,51.45520833333334,139.9879033343815,0,ACTIVO
ES182122979T,29,29,186.20689655172413,895.3242580727923,0,ACTIVO
ES182276314P,95,95,3.399157894736842,16.78661039772523,31,MODERADO
ES182455861P,31,31,359.7096774193548,996.9153489154562,31,MODERADO
ES182229911C,77,77,32.25974025974026,208.08534449756064,31,MODERADO
ES182424860V,33,33,193.90212121212124,355.67941469247955,0,ACTIVO
ES182139342J,44,44,0.0,0.0,0,ACTIVO
ES182169769B,91,91,70.49670329670329,278.90605047042453,0,ACTIVO
ES182206449E,28,28,470.57142857142856,1087.062621405567,0,ACTIVO
ES182237137H,94,94,0.0,0.0,62,MODERADO
ES182418772E,40,40,565.6012499999999,798.930534447618,0,ACTIVO
ES182115464Z,18,18,482.40277777777777,501.48138707827206,0,ACTIVO
ES182372500L,74,74,27.62027027027027,144.61473520455004,0,ACTIVO
ES182320022Q,76,76,59.25789473684211,347.8974589399039,0,ACTIVO
ES182186917H,87,87,45.248275862068965,158.65052998839127,0,ACTIVO
ES182396583X,24,24,249.795,654.5045222483022,0,ACTIVO
ES182413807W,17,17,854.2170588235293,722.2280571412737,0,ACTIVO
ES182253116F,67,67,0.0,0.0,31,MODERADO
ES182403201O,17,17,190.2676470588235,365.6853893979327,0,ACTIVO
ES182264702I,30,30,55.325,295.6089211563842,31,MODERADO
ES182190852G,29,29,111.72413793103448,601.652895693648,31,MODERADO
ES182396051G,78,78,59.88474358974359,225.211783847337,0,ACTIVO
ES182270691N,36,36,210.30277777777778,619.0861206354833,0,ACTIVO
ES182383899W,95,95,34.27578947368421,118.00028192879182,0,ACTIVO
ES182367165O,76,76,17.763157894736842,154.8556203626292,31,MODERADO
ES182393967G,22,22,558.6318181818183,1502.7080275658416,0,ACTIVO
ES182237913Q,19,19,145.29526315789474,346.4798173594342,31,MODERADO
ES182165195M,76,76,28.42105263157895,247.76899258020674,31,MODERADO
ES182429423H,17,17,139.12,277.6150904354805,0,ACTIVO
ES182162183J,35,35,83.92228571428572,294.37507102620066,62,MODERADO
ES182354596M,23,23,0.0,0.0,31,MODERADO
ES182275483G,12,12,147.895,309.4182399424619,0,ACTIVO
ES182150026O,9,9,307.34777777777776,587.9884435466776,31,MODERADO
ES182412134E,96,96,21.759479166666665,97.57487375419414,0,ACTIVO
ES182133383A,12,12,0.0,0.0,31,MODERADO
ES182340017Y,45,45,0.0,0.0,0,ACTIVO
ES182290839H,19,19,0.0,0.0,0,ACTIVO
ES182189827Z,88,88,47.11931818181818,168.831359685702,0,ACTIVO
ES182111483B,79,79,48.53164556962025,249.8039659845623,0,ACTIVO
ES182281792D,6,6,0.0,0.0,93,POCO_ACTIVO
ES182172596A,29,29,446.08896551724143,672.649829843268,0,ACTIVO
ES182432039E,13,13,228.18153846153848,232.718664408557,0,ACTIVO
ES182332588W,15,15,520.4533333333333,1302.0035938159017,0,ACTIVO
ES182222082J,30,30,0.0,0.0,0,ACTIVO
ES182379913K,26,26,33.23076923076923,111.27346770629835,31,MODERADO
ES182335220L,68,68,58.019852941176474,192.60061591083186,0,ACTIVO
ES182148158I,33,33,328.8833333333333,506.1823672641775,0,ACTIVO
ES182166800B,8,8,0.0,0.0,31,MODERADO
ES182455827Z,14,14,130.47214285714287,205.03049192286468,0,ACTIVO
ES182385085L,12,12,1164.8108333333332,668.8490202301853,0,ACTIVO
ES182444135V,10,10,0.0,0.0,0,ACTIVO
ES182299011L,14,14,0.0,0.0,62,MODERADO
ES182444638Q,5,5,0.0,0.0,31,MODERADO
ES182295724F,9,9,0.0,0.0,31,MODERADO
ES182305798C,16,16,101.25,404.99999999999994,0,ACTIVO
ES182305947A,7,7,481.6842857142857,642.3585331639732,62,MODERADO
ES182177987C,36,36,138.90972222222223,319.6309347668348,0,ACTIVO
ES182439056N,16,16,677.07375,618.817368802514,0,ACTIVO
ES182336882C,46,46,31.930434782608696,124.37896369039122,0,ACTIVO
ES182380305V,14,14,0.0,0.0,31,MODERADO
ES182155313Y,4,4,0.0,0.0,0,ACTIVO
ES182392468I,7,7,1125.1357142857144,900.9579516613995,0,ACTIVO
ES182298794N,17,17,0.0,0.0,31,MODERADO
ES182118336R,17,17,438.2529411764706,797.9688709683847,0,ACTIVO
ES182180130H,14,14,693.9007142857143,1797.196718218786,31,MODERADO
ES182190833Z,10,10,322.278,341.4477545784518,0,ACTIVO
ES182191109W,8,8,0.0,0.0,0,ACTIVO
ES182308847A,10,10,194.4,325.197785970323,0,ACTIVO
ES182249377T,16,16,270.0,737.780455149091,0,ACTIVO
ES182131851F,25,25,360.67679999999996,799.4918069974201,0,ACTIVO
ES182401422S,17,17,895.2282352941177,582.3340985018319,0,ACTIVO
ES182393448P,15,15,448.37466666666666,420.7065178935254,0,ACTIVO
ES182233214F,11,11,149.72727272727272,206.8149370374833,0,ACTIVO
ES182399812J,11,11,378.0,424.51007055192457,31,MODERADO
ES182332125H,48,48,61.875,330.6322521627507,62,MODERADO
ES182243339W,12,12,674.9691666666666,907.7856255392052,31,MODERADO
ES182153800F,19,19,648.8526315789474,1354.8444237740284,31,MODERADO
ES182367818S,26,26,1044.3207692307692,1216.891035621261,31,MODERADO
ES182106127C,11,11,0.0,0.0,0,ACTIVO
ES182232442T,11,11,0.0,0.0,0,ACTIVO
ES182268447D,11,11,953.6681818181819,797.2065514258921,0,ACTIVO
ES182385410A,13,13,0.0,0.0,31,MODERADO
ES182283985G,15,15,31.996000000000002,95.12074670799066,0,ACTIVO
ES182304877D,7,7,0.0,0.0,31,MODERADO
ES182361237K,15,15,681.9713333333333,423.35605026749676,0,ACTIVO
ES182204582Y,5,5,918.0,1097.409677376685,0,ACTIVO
ES182170182V,27,27,0.0,0.0,93,POCO_ACTIVO
ES182252625S,35,35,0.0,0.0,0,ACTIVO
ES182302428G,95,95,0.5143157894736842,5.012930228288063,31,MODERADO
ES182121386E,96,96,203.07364583333333,480.0029395570512,0,ACTIVO
ES182429053F,94,94,33.8936170212766,167.65623226377244,62,MODERADO
ES182143673Q,85,85,29.57988235294117,79.15415448733593,31,MODERADO
ES182110361C,39,39,246.5153846153846,571.3166051961684,31,MODERADO
ES182440005N,96,96,1.670625,11.513350311474799,0,ACTIVO
ES182294564B,40,40,240.70025,567.984918017026,31,MODERADO
ES182192500U,41,41,95.84341463414634,247.35683037476198,0,ACTIVO
ES182248980Y,92,92,0.0,0.0,31,MODERADO
ES182434926I,72,72,31.5075,99.41707379859888,0,ACTIVO
ES182218701E,17,17,104.51411764705882,392.3691935865191,0,ACTIVO
ES182327209G,13,13,0.0,0.0,0,ACTIVO
ES182268907N,96,96,53.4375,319.7559204834377,0,ACTIVO
ES182213688T,89,89,0.0,0.0,0,ACTIVO
ES182445051Z,61,61,65.73737704918032,344.18613746005536,31,MODERADO
ES182207770U,82,82,62.363414634146345,212.63402774743642,0,ACTIVO
ES182350391O,71,71,0.0,0.0,0,ACTIVO
ES182303624O,94,94,0.0,0.0,62,MODERADO
ES182359944V,73,73,29.589041095890412,252.80887794364202,31,MODERADO
ES182196927A,79,79,22.79759493670886,159.9554312782894,0,ACTIVO
ES182111563Z,19,19,193.37421052631578,625.5274512611629,0,ACTIVO
