CLIENT_ID,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,NON_COMPLIANT_CONTRACT,INSTALLMENT,TOTAL_INCOME,SCORE_PROMEDIO,RATIO_DEUDA_INGRESO,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD,TASA_RETENCION,PROBABILIDAD_ABANDONO,NIVEL_RIESGO
ES182241117L,,0.3049323490700812,0.1766525794312139,true,512.51,5400.0,0.0,9.490925925925927,0,ACTIVO,85.71428571428571,0.2,RIESGO_CONTRATO
ES182422709A,,0.030111315697229,0.6785676886853644,false,154.01,2430.0,0.0,6.337860082304527,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182149900S,,0.5375270208089257,0.2366108235287817,false,369.09,2160.0,0.0,17.0875,31,MODERADO,66.66666666666666,0.4,MEDIO_RIESGO
ES182401806D,0.9404215890393192,0.6417467334913307,0.3376727217405312,false,390.47,2160.0,0.6399470147570604,18.077314814814816,0,ACTIVO,90.52631578947368,0.2,BAJO_RIESGO
ES182213213B,,0.0343493120600439,0.4812493411434029,false,263.03,810.0,0.0,32.47283950617283,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182281360L,,0.3053125358567121,0.3170317785834444,false,431.24,1890.0,0.0,22.816931216931216,31,MODERADO,88.23529411764706,0.4,MEDIO_RIESGO
ES182311021E,0.4741416105379613,0.6836268662422353,0.6479768603302221,false,553.01,3780.0,0.6019151123701395,14.62989417989418,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182160907A,,0.6112678321684768,0.3842068130556564,false,260.01,1890.0,0.0,13.757142857142856,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182420166I,,0.5599464072852632,,false,373.84,3240.0,0.0,11.53827160493827,0,ACTIVO,89.6103896103896,0.2,BAJO_RIESGO
ES182147461Y,0.3088808525953711,0.5864474390634971,0.4956658291397297,false,199.04,1350.0,0.46366470693286593,14.743703703703703,0,ACTIVO,88.23529411764706,0.2,BAJO_RIESGO
ES182344675Q,,0.6996995358980262,0.5867400085415683,false,181.6,1242.0,0.0,14.621578099838969,62,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182363479F,0.4233350189383584,0.4089287516627086,0.4578995512067301,false,275.72,2160.0,0.430054440602599,12.764814814814814,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182155637U,0.4479177618648805,0.6178565352239239,0.6577838002083306,false,475.79,3240.0,0.5745193657657116,14.684876543209876,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182113327R,0.5996067144655316,0.7096559669425453,0.4048783643353997,false,488.59,5400.0,0.5713803485811589,9.047962962962961,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182363966Y,,0.3572819736123357,,false,443.66,1674.0,0.0,26.502986857825565,62,MODERADO,88.73239436619718,0.4,MEDIO_RIESGO
ES182239492Y,,0.3811613437678955,,false,144.29,972.0,0.0,14.844650205761317,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182181839V,,0.3776395510406913,0.3001077565791181,false,666.04,3780.0,0.0,17.62010582010582,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182109222V,,0.6560241241239666,0.6690566947824041,false,342.04,2430.0,0.0,14.075720164609054,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182442820C,,0.7684804089577585,,false,471.69,3240.0,0.0,14.558333333333334,0,ACTIVO,91.48936170212765,0.2,BAJO_RIESGO
ES182381487F,0.4418708318123777,0.0544638511315779,,true,308.61,1350.0,0.0,22.86,0,ACTIVO,90.0,0.2,RIESGO_CONTRATO
ES182373555S,,0.6128151614239629,0.7826078370261895,false,535.25,1971.0,0.0,27.156265854895995,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182262167H,,0.6138108959039158,0.5424451438613613,false,98.12,1728.0,0.0,5.678240740740741,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182292909K,0.6232755036973833,0.1079773583308365,0.3280631605201915,false,387.29,2106.0,0.35310534084947043,18.389838556505225,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182165549Z,0.7542697129239253,0.2269170774185606,,false,438.64,2430.0,0.0,18.051028806584362,31,MODERADO,66.66666666666666,0.4,MEDIO_RIESGO
ES182331343G,,0.6454785268000279,0.3031463744186309,false,493.13,1080.0,0.0,45.660185185185185,0,ACTIVO,89.65517241379311,0.2,RIESGO_FINANCIERO
ES182344579L,0.7541058384829691,0.4585868378680365,0.5954562029091491,false,82.67,1350.0,0.6027162930867181,6.123703703703704,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182158071T,,0.2604515706266807,0.4686596550493113,false,145.1,1404.0,0.0,10.334757834757834,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182442545A,,0.5912493008496675,0.6594055320683344,false,162.0,1080.0,0.0,15.0,0,ACTIVO,90.56603773584906,0.2,BAJO_RIESGO
ES182255793N,0.7316384050838062,0.5945165169209793,0.2032521136204725,false,269.62,864.0,0.5098023452084194,31.20601851851852,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182258014U,0.8008345292416931,0.5922741570016928,0.5172965813614878,false,433.13,2916.0,0.6368017558682912,14.853566529492454,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182322508L,0.351905186354546,0.5734768351362209,0.7062051096536562,false,81.0,1620.0,0.543862377048141,5.0,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182231216W,0.5760726327761152,0.6443317571443886,0.2707073872651806,false,107.84,1890.0,0.4970372590618948,5.705820105820106,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182382729N,0.4996337699442042,0.7068590486771635,0.622922000268356,false,656.96,2430.0,0.6098049396299079,27.03539094650206,62,MODERADO,50.0,0.4,MEDIO_RIESGO
ES182228922U,0.5449691163933742,0.6661944900574546,0.6925590674998008,false,314.6,1350.0,0.6345742246502099,23.303703703703704,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182226563L,0.6310860989091379,0.6039166040171237,0.6263042766749393,false,457.0,2160.0,0.620435659867067,21.15740740740741,0,ACTIVO,89.04109589041096,0.2,BAJO_RIESGO
ES182356237K,,0.6381239407142846,0.237916079507114,false,373.84,2700.0,0.0,13.845925925925926,31,MODERADO,90.47619047619048,0.4,MEDIO_RIESGO
ES182181728K,0.3621867848295045,0.7608029901981666,0.3622772470384314,false,437.51,2700.0,0.4950890073553675,16.204074074074075,31,MODERADO,90.625,0.4,MEDIO_RIESGO
ES182272413S,0.3298028958302708,0.4808989167583617,0.445396241560834,false,531.47,3240.0,0.41869935138315545,16.403395061728396,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182433737F,0.6886086496438555,0.6773988251771889,0.5046813193144684,false,200.99,1728.0,0.6235629313785043,11.631365740740742,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182303622M,,0.6153803515442894,0.4418358231994413,false,187.27,1620.0,0.0,11.559876543209876,0,ACTIVO,50.0,0.2,BAJO_RIESGO
ES182336359S,0.7445243964282385,0.6385480078845328,0.6127042441012546,true,202.5,1350.0,0.6652588828046753,15.0,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182223785W,0.6163685325816037,0.5059222544901524,0.2539628093363117,false,280.37,2700.0,0.45875119880268933,10.384074074074075,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182297751H,,0.4468033422531594,0.4812493411434029,false,576.99,5400.0,0.0,10.685,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182364023V,0.1992917588560905,0.7341409712514594,0.2678689358444539,false,333.4,2700.0,0.4004338886506679,12.348148148148146,31,MODERADO,89.77272727272727,0.4,MEDIO_RIESGO
ES182421838L,,0.2471720297849359,0.1110424022694314,false,311.53,1890.0,0.0,16.483068783068784,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182366205F,0.2785032695345644,0.6756808827030055,0.3656165070113335,false,471.69,2970.0,0.4399335530829678,15.881818181818183,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182122867X,0.2251623196880128,0.5663320399730116,0.4812493411434029,false,388.1,1890.0,0.42424790026814246,20.534391534391535,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182197041P,0.2422938707846729,0.7195117687540316,0.5513812618027899,false,166.0,2538.0,0.5043956337804981,6.540583136327817,62,MODERADO,75.0,0.4,MEDIO_RIESGO
ES182256914E,,0.2719492472891214,,false,373.57,1350.0,0.0,27.67185185185185,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182307324L,0.477102412754798,0.3380626821239116,0.100151820337239,false,343.12,1836.0,0.3051056384053162,18.688453159041394,31,MODERADO,80.0,0.4,MEDIO_RIESGO
ES182118902N,0.8730118906677194,0.6607260571602155,0.5531646987710016,false,363.37,3240.0,0.6956342155329788,11.215123456790124,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182117928B,0.6447137815741174,0.6237968293837545,0.5406544504453575,false,262.17,2592.0,0.6030550204677431,10.114583333333334,0,ACTIVO,90.625,0.2,BAJO_RIESGO
ES182102639J,0.3754852750564417,0.6733139768917695,0.3280631605201915,false,353.81,3780.0,0.4589541374894676,9.36005291005291,93,POCO_ACTIVO,88.88888888888889,0.7,ALTO_RIESGO
ES182448682P,0.6706395952188849,0.6321799078267076,0.0963186927645401,false,321.14,3240.0,0.46637939860337757,9.911728395061727,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182280081V,,0.4886381638198589,0.6430255641096323,false,684.02,1350.0,0.0,50.66814814814815,0,ACTIVO,91.11111111111111,0.2,RIESGO_FINANCIERO
ES182232290X,0.3424573831270622,0.1227393711301676,,false,379.57,2160.0,0.0,17.572685185185186,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182264588F,0.3285848566604807,0.5491431799633754,0.3376727217405312,false,254.23,1620.0,0.4051335861214624,15.693209876543209,31,MODERADO,90.2439024390244,0.4,MEDIO_RIESGO
ES182179406O,,0.1451133908561448,,true,195.1,1080.0,0.0,18.064814814814813,0,ACTIVO,50.0,0.2,RIESGO_CONTRATO
ES182186577M,,0.1942151121136184,0.4866531565147181,false,210.76,702.0,0.0,30.02279202279202,0,ACTIVO,90.12345679012346,0.2,BAJO_RIESGO
ES182352575J,0.1410860541097037,0.1713766906291585,0.3962195720630885,false,256.5,1296.0,0.23622743893398357,19.791666666666664,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182436558Z,0.3672886667003941,0.087341413827878,0.3572932680336494,false,243.38,4860.0,0.2706411161873072,5.007818930041152,62,MODERADO,84.61538461538461,0.4,MEDIO_RIESGO
ES182274792Q,0.1732571009630026,0.2259709495855852,0.3606125659189888,false,712.75,2970.0,0.2532802054891922,23.9983164983165,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182296109R,0.4372739520471309,0.5814534736449203,0.7850520263728172,false,383.83,2700.0,0.601259817354956,14.215925925925927,0,ACTIVO,50.0,0.2,BAJO_RIESGO
ES182281072F,,0.075934597403468,0.4223696523543468,false,395.71,1350.0,0.0,29.31185185185185,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182113956A,0.5571142453466938,0.6979460026552512,0.2539628093363117,true,562.19,4320.0,0.5030076857794189,13.013657407407408,0,ACTIVO,88.88888888888889,0.2,RIESGO_CONTRATO
ES182318704E,,0.2034661216995436,,false,972.76,2970.0,0.0,32.75286195286195,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182191418A,0.3105325222023935,0.3877333576636208,0.5370699579791587,true,515.16,2970.0,0.4117786126150577,17.345454545454544,0,ACTIVO,89.74358974358975,0.2,RIESGO_CONTRATO
ES182422003M,,0.6040264446284168,0.6144143775673561,false,393.28,1890.0,0.0,20.808465608465607,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182226644D,0.2558230431239225,0.6847750229869103,0.1986200451074864,true,338.58,2430.0,0.37973937040610645,13.933333333333334,62,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182341819A,,0.6469982948020053,0.5902333386185574,false,221.45,1782.0,0.0,12.427048260381593,0,ACTIVO,88.23529411764706,0.2,BAJO_RIESGO
ES182311975H,,0.487463453108477,0.5832379256761245,false,567.86,2160.0,0.0,26.289814814814815,0,ACTIVO,88.0,0.2,BAJO_RIESGO
ES182388390V,,0.7233176626683249,0.6674577419214722,false,254.72,3780.0,0.0,6.738624338624338,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182287985B,0.5888992940848389,0.7313145421273073,0.7338145369642702,false,253.69,2160.0,0.6846761243921388,11.744907407407407,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182222700M,0.6936298756283594,0.6664667569929351,0.4365064990977374,false,317.36,1350.0,0.5988677105730106,23.508148148148152,0,ACTIVO,89.1891891891892,0.2,BAJO_RIESGO
ES182219404G,,0.1576737080460761,0.475849908720221,false,81.0,864.0,0.0,9.375,0,ACTIVO,88.23529411764706,0.2,BAJO_RIESGO
ES182358647S,0.5416418921659484,0.7729704621738559,,false,347.33,3780.0,0.0,9.188624338624338,0,ACTIVO,91.30434782608695,0.2,BAJO_RIESGO
ES182305148H,,0.7148635584136327,0.8245949709919925,false,159.46,2079.0,0.0,7.6700336700336695,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182361712B,0.4936983715238675,0.2719449176856643,0.1139223962922108,false,214.97,1080.0,0.2931885618339142,19.904629629629632,31,MODERADO,88.23529411764706,0.4,MEDIO_RIESGO
ES182278335H,,0.6968384386471598,0.25533177083329,false,412.72,2160.0,0.0,19.107407407407408,0,ACTIVO,88.52459016393442,0.2,BAJO_RIESGO
ES182450241H,,0.5569537531012884,0.6925590674998008,false,72.74,810.0,0.0,8.980246913580245,0,ACTIVO,90.32258064516128,0.2,BAJO_RIESGO
ES182337722V,0.5812966628518063,0.3003725574652968,0.5280927512030451,false,573.53,2700.0,0.4699206571733827,21.24185185185185,62,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182250656C,,0.2858978721410488,0.2044226253763287,false,379.57,2484.0,0.0,15.280595813204508,62,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182220544T,,0.6567984347496655,0.7106743858828587,false,541.3,2700.0,0.0,20.048148148148144,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182254502K,0.6171896391665058,0.4255803748772366,0.5814837058057234,false,338.15,1890.0,0.5414179066164886,17.891534391534393,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182424642V,0.7004746368714889,0.6579263483757197,0.5971924268337128,false,410.18,1890.0,0.6518644706936405,21.702645502645503,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182165025K,,0.3255935911436458,0.4848514754962666,true,379.57,1890.0,0.0,20.083068783068782,0,ACTIVO,88.88888888888889,0.2,RIESGO_CONTRATO
ES182451581I,0.7965940154449067,0.6425356708586496,0.5513812618027899,false,638.98,3240.0,0.6635036493687821,19.721604938271607,0,ACTIVO,89.77272727272727,0.2,BAJO_RIESGO
ES182294669O,0.5229781920722428,0.6250737738519707,0.4848514754962666,true,431.89,1728.0,0.5443011471401601,24.99363425925926,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182444478X,,0.3893854681443543,0.4794489811780563,false,171.02,594.0,0.0,28.791245791245796,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182229885Z,,0.4253077624051847,0.3154721549257734,false,230.04,1620.0,0.0,14.2,0,ACTIVO,88.23529411764706,0.2,BAJO_RIESGO
ES182190960O,0.6370298510387462,0.7431406281284162,,false,473.69,3780.0,0.0,12.531481481481482,31,MODERADO,89.79591836734694,0.4,MEDIO_RIESGO
ES182150685Q,,0.7198073578366966,0.1229554179088549,true,294.73,2052.0,0.0,14.363060428849902,31,MODERADO,80.0,0.4,MEDIO_RIESGO
ES182389801S,0.2876281672646603,0.7008836618069889,0.6971469077844458,false,298.84,2052.0,0.5618862456186983,14.56335282651072,0,ACTIVO,66.66666666666666,0.2,BAJO_RIESGO
ES182137208Q,,0.5046759429441309,,false,289.01,1404.0,0.0,20.584757834757834,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182397159I,0.5223165889466073,0.5221610834551501,0.7862666146611379,false,208.22,918.0,0.6102480956876318,22.681917211328976,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182253789K,,0.4869389750617936,0.4507472818545589,false,236.84,1512.0,0.0,15.664021164021163,62,MODERADO,90.32258064516128,0.4,MEDIO_RIESGO
ES182395688U,0.2526020543942783,0.4542303164252395,0.4329616670974407,false,213.3,1080.0,0.3799313459723195,19.75,31,MODERADO,91.30434782608695,0.4,MEDIO_RIESGO
ES182387124Y,,0.6273157382358141,,false,432.81,2430.0,0.0,17.81111111111111,31,MODERADO,75.0,0.4,MEDIO_RIESGO
ES182398975R,0.2771837004444432,0.5709181497214567,0.4101025731788671,false,364.61,2700.0,0.41940147444825565,13.504074074074074,0,ACTIVO,86.66666666666667,0.2,BAJO_RIESGO
ES182160733H,0.3808731880013563,0.3295094413412497,0.520897599048938,false,193.0,1620.0,0.4104267427971813,11.913580246913579,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182167862R,0.5403358520196024,0.6649191995294237,0.3441550073724169,false,659.93,2430.0,0.516470019640481,27.157613168724275,0,ACTIVO,89.8876404494382,0.2,BAJO_RIESGO
ES182119863I,0.5371112210528707,0.6653624180850207,0.3123653692278984,false,594.05,2970.0,0.50494633612193,20.0016835016835,0,ACTIVO,86.66666666666667,0.2,BAJO_RIESGO
ES182429333H,,0.5320703399607164,0.8245949709919925,false,506.25,1620.0,0.0,31.25,31,MODERADO,89.1891891891892,0.4,MEDIO_RIESGO
ES182158502E,0.7219184745476908,0.5049929932346781,0.4830501881366946,false,356.78,1566.0,0.5699872186396878,22.78288633461047,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182127750P,,0.3119146132943421,0.5424451438613613,false,246.19,1080.0,0.0,22.79537037037037,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182189400K,0.5972955900645743,0.8096823718207115,0.6754132910917112,false,437.08,1350.0,0.694130417658999,32.376296296296296,0,ACTIVO,84.61538461538461,0.2,BAJO_RIESGO
ES182362181V,0.3784602941746445,0.4325280591442895,0.4400578303966329,true,633.47,1404.0,0.4170153945718556,45.11894586894587,0,ACTIVO,80.0,0.2,RIESGO_CONTRATO
ES182292826D,0.3059749476664108,0.4316319344573493,5.272652387098E-4,false,601.94,2700.0,0.24604471578749,22.29407407407408,0,ACTIVO,89.28571428571429,0.2,BAJO_RIESGO
ES182115986A,,0.6586838561138062,0.7407990879702335,false,575.75,2700.0,0.0,21.324074074074073,62,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182100338P,0.7867044718772329,0.7548313411309313,0.470456116119975,false,279.29,3240.0,0.6706639763760465,8.620061728395061,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182349067I,,0.4583153806069005,,false,505.01,1620.0,0.0,31.173456790123456,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182121722Y,,0.5272110453118272,0.3979463219016906,false,229.61,1890.0,0.0,12.148677248677249,31,MODERADO,91.30434782608695,0.4,MEDIO_RIESGO
ES182133326Z,,0.1636384490747184,0.5989262182569273,false,181.49,4320.0,0.0,4.201157407407408,31,MODERADO,91.48936170212765,0.4,MEDIO_RIESGO
ES182202067P,,0.4747717347711582,,false,500.04,1350.0,0.0,37.04,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182229557D,0.6395217394149979,0.7614192676393667,0.5989262182569273,false,532.76,2430.0,0.6666224084370973,21.924279835390948,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182450486X,0.4893726976655563,0.5256900511211183,,true,191.59,1890.0,0.0,10.137037037037038,31,MODERADO,90.47619047619048,0.4,MEDIO_RIESGO
ES182205049Q,0.241911090177374,0.0448022144379868,,false,482.65,1350.0,0.0,35.75185185185185,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182212494U,0.251334175092101,0.1712773424820476,0.8435435389318647,false,324.92,1080.0,0.42205168550200445,30.085185185185185,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182148288B,,0.6244073118807303,0.7209441499436497,false,479.41,2970.0,0.0,16.14175084175084,0,ACTIVO,75.0,0.2,BAJO_RIESGO
ES182396806Q,,0.6598235079329203,,false,763.78,1620.0,0.0,47.14691358024691,62,MODERADO,89.36170212765957,0.4,MEDIO_RIESGO
ES182132204K,0.4781897045005144,0.5654671594792512,0.2793353208976285,true,262.39,1782.0,0.44099739495913143,14.724466891133556,0,ACTIVO,87.5,0.2,RIESGO_CONTRATO
ES182185776S,0.6546577127502694,0.3771411498213325,0.6144143775673561,false,350.51,2160.0,0.548737746712986,16.227314814814815,0,ACTIVO,90.47619047619048,0.2,BAJO_RIESGO
ES182440914A,,0.1423788657469227,,false,157.03,810.0,0.0,19.38641975308642,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182363662D,,0.5029430393750375,0.2392262794694045,false,1333.1,3780.0,0.0,35.267195767195766,0,ACTIVO,90.32258064516128,0.2,BAJO_RIESGO
ES182438146R,0.7827353730446376,0.5104257420543735,0.4650692149562261,false,348.89,1620.0,0.5860767766850791,21.53641975308642,0,ACTIVO,80.0,0.2,BAJO_RIESGO
ES182436954R,,0.195395050788259,0.2608559142068693,true,224.37,810.0,0.0,27.700000000000003,0,ACTIVO,89.41176470588236,0.2,RIESGO_CONTRATO
ES182245667L,0.6022035546546233,0.6945051078057702,0.6058362647264226,false,317.2,1836.0,0.6341816423956054,17.276688453159043,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182379961U,0.2699727490041521,0.2279968402109783,0.3108182544189319,false,216.76,2160.0,0.26959594787802077,10.035185185185185,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182284529J,0.2905201931470232,0.6292615017058171,0.7981372313187245,false,1095.34,3780.0,0.5726396420571883,28.977248677248674,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182412202G,0.7865724306378898,0.6357776112492253,0.6512602186973006,false,160.11,1188.0,0.6912034201948053,13.47727272727273,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182258861M,0.7225480013554865,0.6703296045786646,0.5513812618027899,false,375.35,2160.0,0.648086289245647,17.377314814814817,0,ACTIVO,90.42553191489363,0.2,BAJO_RIESGO
ES182231385N,0.8861181149909064,0.7530463702842284,0.7583930617144343,false,798.98,2700.0,0.799185848996523,29.591851851851853,31,MODERADO,90.10989010989012,0.4,MEDIO_RIESGO
ES182384956U,0.7236612580243187,0.6846286754614178,0.4241303111942548,false,169.34,1404.0,0.6108067482266638,12.061253561253562,31,MODERADO,89.1891891891892,0.4,MEDIO_RIESGO
ES182447368F,,0.0929887689357055,0.6848276586890367,false,241.0,1890.0,0.0,12.751322751322752,0,ACTIVO,88.0,0.2,BAJO_RIESGO
ES182382751U,0.3869341347045844,0.672028398172794,0.7281412993111438,false,333.23,2700.0,0.5957012773961741,12.341851851851853,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182155008E,0.8509135251605396,0.7475278446426336,0.3376727217405312,false,490.97,3240.0,0.6453713638479015,15.153395061728395,62,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182406226A,,0.3573422337147276,,false,366.34,810.0,0.0,45.22716049382716,93,POCO_ACTIVO,89.53488372093024,0.7,ALTO_RIESGO
ES182242959Q,0.3711156727669888,0.5630423128325529,0.4632753280912678,false,238.41,432.0,0.46581110456360314,55.1875,62,MODERADO,90.10989010989012,0.4,MEDIO_RIESGO
ES182107529A,,0.3661776509976754,0.4614823912998385,false,536.98,3456.0,0.0,15.53761574074074,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182389414X,,0.4879387852154698,0.3108182544189319,false,273.13,1620.0,0.0,16.859876543209875,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182285527X,0.3273146204117779,0.7541548906905368,0.2314393514998941,false,189.43,1890.0,0.4376362875340696,10.022751322751324,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
