CLIENT_ID,TOTAL_TRANSACCIONES,DIAS_CON_ACTIVIDAD,GASTO_PROMEDIO_DIARIO,GASTO_VARIABILIDAD,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD,GASTO_TOTAL,SALDO_PROMEDIO,LIMITE_MAXIMO,GASTO_POR_TRANSACCION,PORCENTAJE_USO_LIMITE,TOTAL_INCOME,AMOUNT_PRODUCT,NUMBER_OF_PRODUCTS,NAME_PRODUCT_TYPE,RENTABILIDAD_ESTIMADA,RANK_VALOR,SEGMENTO_VALOR,CLIENTE_DIGITAL,TASA_RETENCION,OWN_INSURANCE_CAR,SCORE_PROMEDIO,RATIO_DEUDA_INGRESO,NON_COMPLIANT_CONTRACT,CAR_AGE,OPORTUNIDAD_CROSS_SELLING,OPORTUNIDAD_ENGAGEMENT,OPORTUNIDAD_UP_SELLING
ES182104596Q,64,64,232.65781249999998,648.3157297291085,0,ACTIVO,14890.099999999999,1732.8678125,3240.0,232.65781249999998,53.483574459876536,3240.0,7680.96,1.0,PRODUCT 1,-11650.099999999999,0.03186013682267347,A - ALTO VALOR,NO,89.0625,false,0.0,11.578395061728394,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182104654R,90,90,9.0,63.352943938052135,93,POCO_ACTIVO,810.0,219.44544444444443,810.0,9.0,27.09203017832647,1188.0,3234.6,1.0,PRODUCT 1,378.0,0.6137691388858725,C - BAJO VALOR,NO,90.0,false,0.0,13.227272727272727,false,9.0,BAJA_OPORTUNIDAD,MIGRACION_DIGITAL,PRODUCTOS_PREMIUM
ES182104816T,8,8,0.0,0.0,31,MODERADO,0.0,0.0,3240.0,0.0,0.0,918.0,5175.36,,PRODUCT 1,918.0,0.6871755890976219,C - BAJO VALOR,NO,87.5,false,0.0,23.88235294117647,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182104852A,95,95,0.0,0.0,31,MODERADO,0.0,0.0,1620.0,0.0,0.0,2160.0,5157.16,8.0,PRODUCT 1,2160.0,0.6871755890976219,C - BAJO VALOR,SI,89.47368421052632,false,0.6145033420100174,18.8625,true,1.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182104946R,79,79,13.533544303797466,49.48117404339508,0,ACTIVO,1069.15,437.56810126582286,810.0,13.53354430379747,54.02075324269418,1738.8,7080.86,2.0,PRODUCT 1,669.6499999999999,0.5954392442176132,C - BAJO VALOR,NO,89.87341772151899,false,0.5523150931706979,10.742466068553025,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182104966H,96,96,29.924999999999997,123.77088340537676,0,ACTIVO,2872.8,592.050625,1350.0,29.925,43.85560185185185,1458.0,3348.0,2.0,PRODUCT 1,-1414.8000000000002,0.3659463568248453,B - VALOR MEDIO,NO,89.58333333333334,false,0.0,11.27434842249657,false,54.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105001Y,39,39,43.287948717948716,257.5614808584493,0,ACTIVO,1688.23,258.2592307692307,1620.0,43.287948717948716,15.941927825261157,864.0,4125.6,4.0,PRODUCT 1,-824.23,0.5093278314692149,C - BAJO VALOR,NO,89.74358974358975,false,0.0,23.224537037037038,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105018V,7,7,1303.2885714285712,1634.5752925294137,0,ACTIVO,9123.02,354.51142857142855,2160.0,1303.2885714285715,16.412566137566138,2700.0,3761.26,0.0,PRODUCT 1,-6423.02,0.09508089912042567,A - ALTO VALOR,NO,85.71428571428571,false,0.0,15.001851851851852,false,6.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105023I,23,23,107.14999999999999,294.46675881235655,0,ACTIVO,2464.45,2164.8373913043474,2430.0,107.14999999999999,89.08795848989084,1350.0,3994.11,3.0,PRODUCT 1,-1114.4499999999998,0.4123357584971224,B - VALOR MEDIO,NO,91.30434782608695,false,0.0,9.728148148148149,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105080H,7,7,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,621.0,1151.28,,PRODUCT 1,621.0,0.6871755890976219,C - BAJO VALOR,NO,85.71428571428571,false,0.0,22.25281803542673,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105118F,20,20,293.9905,868.7048335943937,31,MODERADO,5879.81,3100.2130000000006,9180.0,293.9905,33.7713834422658,3240.0,3662.66,3.0,PRODUCT 1,-2639.8100000000004,0.1828211532196764,A - ALTO VALOR,SI,90.0,false,0.5624878574058537,8.273456790123458,false,4.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105120P,31,31,232.43032258064517,463.22304881834106,0,ACTIVO,7205.34,793.1164516129031,1890.0,232.43032258064517,41.963833418672124,3618.0,8370.0,0.0,PRODUCT 1,-3587.34,0.13697469866435008,A - ALTO VALOR,NO,90.32258064516128,false,0.0,6.80735212824765,false,28.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105175W,7,7,318.8614285714285,321.31192245898023,0,ACTIVO,2232.03,86.30571428571429,2160.0,318.8614285714286,3.995634920634921,1890.0,3234.6,6.0,PRODUCT 1,-342.0300000000002,0.4386361168422196,B - VALOR MEDIO,NO,85.71428571428571,false,0.0,13.802645502645502,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105286Z,32,32,0.0,0.0,93,POCO_ACTIVO,0.0,0.0,5400.0,0.0,0.0,5400.0,8100.0,6.0,PRODUCT 1,5400.0,0.6871755890976219,C - BAJO VALOR,NO,90.625,false,0.0,7.245,false,9.0,BAJA_OPORTUNIDAD,MIGRACION_DIGITAL,NO_APLICA
ES182105341Q,8,8,583.4549999999999,414.4685348043408,0,ACTIVO,4667.639999999999,255.675,1620.0,583.4549999999999,15.782407407407408,2700.0,9907.06,2.0,PRODUCT 1,-1967.6399999999994,0.2374633510696058,B - VALOR MEDIO,SI,87.5,false,0.7456319278207424,19.605925925925927,false,11.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105360C,8,8,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,1890.0,6115.23,3.0,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,87.5,false,0.0,16.602645502645505,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105710P,85,85,34.36941176470588,207.5947896077089,0,ACTIVO,2921.400000000001,1384.6656470588237,2160.0,34.369411764705895,64.10489106753813,1890.0,2047.68,3.0,PRODUCT 1,-1031.400000000001,0.3609295254642198,B - VALOR MEDIO,NO,89.41176470588236,false,0.0,5.351322751322751,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105731U,28,28,233.2021428571429,815.7303056060422,0,ACTIVO,6529.66,1282.692142857143,5400.0,233.20214285714286,23.753558201058205,2862.0,7020.0,3.0,PRODUCT 1,-3667.66,0.15808448257139754,A - ALTO VALOR,NO,89.28571428571429,false,0.0,7.966107617051013,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105751K,96,96,8.417187499999999,53.13594142342777,0,ACTIVO,808.05,56.05885416666667,810.0,8.417187499999999,6.920846193415637,3510.0,16200.0,5.0,PRODUCT 1,2701.95,0.6210446302530134,C - BAJO VALOR,NO,89.58333333333334,false,0.0,13.53988603988604,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105874T,10,10,275.819,379.9898980367767,0,ACTIVO,2758.19,1600.428,2160.0,275.819,74.0938888888889,1890.0,2160.0,8.0,PRODUCT 1,-868.19,0.37754370724291453,B - VALOR MEDIO,NO,90.0,false,0.0,13.562962962962963,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182105924B,34,34,24.768529411764707,144.42410350606093,0,ACTIVO,842.13,137.4514705882353,1620.0,24.768529411764707,8.48465867828613,1512.0,810.0,2.0,PRODUCT 1,669.87,0.6118145292648496,C - BAJO VALOR,NO,91.17647058823529,false,0.0,5.767857142857142,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182105944P,7,7,359.4857142857143,400.3151901047117,0,ACTIVO,2516.4,1746.1014285714286,2160.0,359.4857142857143,80.83802910052911,918.0,3240.0,9.0,PRODUCT 1,-1598.4,0.4070365946356825,B - VALOR MEDIO,NO,85.71428571428571,false,0.0,17.335511982570807,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106127C,11,11,0.0,0.0,0,ACTIVO,0.0,0.0,1080.0,0.0,0.0,1350.0,1620.0,,PRODUCT 2,1350.0,0.6871755890976219,C - BAJO VALOR,NO,90.9090909090909,false,0.0,6.0,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106144R,20,20,159.624,491.3727774992917,0,ACTIVO,3192.48,1210.8035,1620.0,159.624,74.74095679012346,1620.0,7764.55,4.0,PRODUCT 1,-1572.48,0.33632316212400915,B - VALOR MEDIO,NO,90.0,false,0.5877365433869947,17.703086419753088,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106260R,73,73,0.0,0.0,62,MODERADO,0.0,0.0,540.0,0.0,0.0,1620.0,15120.0,1.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,89.04109589041096,false,0.0,27.38641975308642,false,13.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182106274M,3,3,0.0,0.0,31,MODERADO,0.0,0.0,1620.0,0.0,0.0,680.4,6540.48,2.0,PRODUCT 1,680.4,0.6871755890976219,C - BAJO VALOR,NO,66.66666666666666,false,0.0,34.75455614344503,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182106374T,30,30,0.0,0.0,0,ACTIVO,0.0,0.0,2700.0,0.0,0.0,1890.0,6534.0,,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,90.0,false,0.0,19.385714285714283,false,2.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106458X,94,94,8.680531914893617,61.996582222255654,31,MODERADO,815.97,103.45755319148934,810.0,8.680531914893617,12.772537431048066,1080.0,10800.0,3.0,PRODUCT 1,264.03,0.6132696275382777,C - BAJO VALOR,SI,90.42553191489363,false,0.7230431287311938,29.239814814814817,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106467O,10,10,170.1,344.84213779641254,0,ACTIVO,1701.0,1090.605,1620.0,170.1,67.3212962962963,1836.0,6410.45,2.0,PRODUCT 1,135.0,0.5076338364643284,C - BAJO VALOR,NO,90.0,false,0.0,25.491285403050107,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182106505H,96,96,0.0,0.0,0,ACTIVO,0.0,117.7809375,1080.0,0.0,10.905642361111111,1350.0,1563.84,3.0,PRODUCT 1,1350.0,0.6871755890976219,C - BAJO VALOR,SI,89.58333333333334,false,0.5669446702405713,12.588148148148148,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106573E,94,94,33.31914893617021,195.9560918980476,0,ACTIVO,3132.0,373.18627659574463,1350.0,33.319148936170215,27.64342789598108,2160.0,2700.0,7.0,PRODUCT 1,-972.0,0.3406015854055815,B - VALOR MEDIO,SI,90.42553191489363,false,0.39205817913960067,12.435185185185187,false,2.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106581I,5,5,0.0,0.0,0,ACTIVO,0.0,0.0,540.0,0.0,0.0,2430.0,6585.3,6.0,PRODUCT 1,2430.0,0.6871755890976219,C - BAJO VALOR,NO,80.0,false,0.6261341603376999,14.435390946502055,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106614V,37,37,0.0,0.0,62,MODERADO,0.0,0.0,2700.0,0.0,0.0,1620.0,12697.78,4.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,89.1891891891892,false,0.0,31.180246913580245,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182106617S,2,2,269.57,381.2295500089152,31,MODERADO,539.14,555.8199999999999,1620.0,269.57,34.309876543209874,1620.0,4578.34,2.0,PRODUCT 1,1080.8600000000001,0.6485394722554023,C - BAJO VALOR,NO,50.0,false,0.0,13.269753086419753,false,11.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182106619A,95,95,0.0,0.0,31,MODERADO,0.0,0.0,1620.0,0.0,0.0,2970.0,6343.6,3.0,PRODUCT 1,2970.0,0.6871755890976219,C - BAJO VALOR,NO,89.47368421052632,false,0.777424948611175,10.958249158249158,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107011H,40,40,9.3515,58.83027214597286,31,MODERADO,374.06,-0.0485,5400.0,9.3515,-8.981481481481481E-4,1782.0,9907.06,3.0,PRODUCT 1,1407.94,0.661070691714627,C - BAJO VALOR,NO,90.0,false,0.519689727139359,29.61840628507295,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107040Q,33,33,162.8181818181818,386.13804644076566,0,ACTIVO,5373.0,1835.3278787878792,5400.0,162.8181818181818,33.98755331088665,1026.0,10221.34,4.0,PRODUCT 1,-4347.0,0.20668910848083397,B - VALOR MEDIO,NO,90.9090909090909,false,0.0,29.27875243664717,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107056Y,7,7,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,2700.0,12356.17,3.0,PRODUCT 1,2700.0,0.6871755890976219,C - BAJO VALOR,NO,85.71428571428571,false,0.6666366607270372,13.438148148148146,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107111M,6,6,0.0,0.0,0,ACTIVO,0.0,0.0,2700.0,0.0,0.0,2160.0,2730.24,5.0,PRODUCT 1,2160.0,0.6871755890976219,C - BAJO VALOR,NO,83.33333333333334,false,0.0,4.8374999999999995,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107135J,51,51,0.0,0.0,31,MODERADO,0.0,0.0,1620.0,0.0,0.0,2970.0,12585.67,3.0,PRODUCT 1,2970.0,0.6871755890976219,C - BAJO VALOR,NO,90.19607843137256,false,0.5514527716911201,29.545454545454547,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107155H,11,11,179.30636363636364,499.80173549664124,31,MODERADO,1972.3700000000001,1861.5018181818182,1890.0,179.30636363636364,98.4921596921597,972.0,4251.31,,PRODUCT 1,-1000.3700000000001,0.47464436963839723,B - VALOR MEDIO,NO,90.9090909090909,false,0.0,29.388888888888893,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107176H,27,27,1262.6333333333332,1702.7441739123078,31,MODERADO,34091.1,2192.1825925925928,5400.0,1262.6333333333332,40.59597393689987,3780.0,5827.68,2.0,PRODUCT 1,-30311.1,0.0032359648170268217,A - ALTO VALOR,NO,88.88888888888889,false,0.0,12.402910052910054,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107239P,43,43,43.95348837209303,288.2222979286228,31,MODERADO,1890.0,132.8253488372093,1890.0,43.95348837209303,7.027796234772979,1728.0,5232.38,1.0,PRODUCT 1,-162.0,0.4822456292757085,B - VALOR MEDIO,NO,90.69767441860465,false,0.0,11.502893518518519,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107347E,29,29,81.31586206896552,269.37118383796366,0,ACTIVO,2358.16,231.80206896551724,5400.0,81.31586206896552,4.292630906768838,1890.0,5454.0,2.0,PRODUCT 1,-468.15999999999985,0.42451949180149856,B - VALOR MEDIO,SI,89.65517241379311,false,0.0,12.308465608465609,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107362U,29,29,32.41862068965518,87.43587967861028,0,ACTIVO,940.14,543.4417241379311,540.0,32.41862068965517,100.63735632183909,1188.0,4378.75,0.0,PRODUCT 1,247.86,0.604691063090455,C - BAJO VALOR,NO,89.65517241379311,false,0.0,20.12710437710438,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182107401L,95,95,29.103157894736842,224.01906807738942,31,MODERADO,2764.8,940.7948421052631,2160.0,29.103157894736842,43.55531676413255,2592.0,8100.0,2.0,PRODUCT 1,-172.80000000000018,0.3769138885872516,B - VALOR MEDIO,NO,89.47368421052632,false,0.0,10.141589506172838,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107477Q,14,14,181.28571428571428,206.83007837034083,31,MODERADO,2538.0,873.1614285714285,2700.0,181.28571428571428,32.339312169312166,1080.0,9062.28,1.0,PRODUCT 1,-1458.0,0.4046041915517429,B - VALOR MEDIO,NO,85.71428571428571,false,0.6629909269787112,33.275,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107529A,8,8,405.0,803.5457138742726,0,ACTIVO,3240.0,3173.8475,3240.0,405.0,97.9582561728395,3456.0,13500.0,2.0,PRODUCT 1,216.0,0.3291345422955804,B - VALOR MEDIO,NO,87.5,false,0.0,15.53761574074074,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182107776N,20,20,316.17,739.9098900328479,31,MODERADO,6323.4,2546.4739999999993,2700.0,316.16999999999996,94.31385185185182,2700.0,2700.0,1.0,PRODUCT 1,-3623.3999999999996,0.1659029210554892,A - ALTO VALOR,NO,90.0,false,0.0,11.925925925925926,false,14.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182107787I,9,9,0.0,0.0,31,MODERADO,0.0,0.0,1080.0,0.0,0.0,1890.0,18338.4,2.0,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,33.80846560846561,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182107868R,12,12,2.25,7.794228634059948,0,ACTIVO,27.0,0.0,1620.0,2.25,0.0,3240.0,9364.36,5.0,PRODUCT 1,3213.0,0.6846997502443262,C - BAJO VALOR,NO,91.66666666666666,false,0.5286328803252005,12.245061728395063,false,0.0,BAJA_OPORTUNIDAD,MANTENIMIENTO,NO_APLICA
ES182108101L,30,30,0.0,0.0,0,ACTIVO,0.0,0.0,540.0,0.0,0.0,2160.0,9383.04,3.0,PRODUCT 1,2160.0,0.6871755890976219,C - BAJO VALOR,NO,90.0,false,0.0,19.207407407407405,false,4.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108163E,70,70,95.27142857142857,215.08836346808465,0,ACTIVO,6668.999999999999,2269.1092857142853,5940.0,95.27142857142856,38.20049302549302,810.0,2730.24,,PRODUCT 1,-5858.999999999999,0.15400152025192745,A - ALTO VALOR,SI,90.0,false,0.0,19.53950617283951,false,23.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108200H,9,9,180.0,301.8691769624716,0,ACTIVO,1620.0,1491.3333333333333,1620.0,180.0,92.05761316872427,648.0,3412.8,4.0,PRODUCT 1,-972.0,0.5186230861114127,C - BAJO VALOR,NO,88.88888888888889,false,0.0,32.458333333333336,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108202M,37,37,240.8754054054054,503.34535299442376,0,ACTIVO,8912.39,871.5032432432433,2430.0,240.8754054054054,35.86433099766433,1188.0,4479.73,2.0,PRODUCT 1,-7724.389999999999,0.09909870778586166,A - ALTO VALOR,NO,89.1891891891892,false,0.0,16.104377104377104,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108263H,9,9,218.15111111111113,329.2112315613049,0,ACTIVO,1963.3600000000001,1094.0388888888888,1620.0,218.15111111111113,67.5332647462277,2160.0,2789.21,3.0,PRODUCT 1,196.63999999999987,0.47568682810294277,B - VALOR MEDIO,SI,88.88888888888889,false,0.3081927688012204,8.807407407407409,false,0.0,BAJA_OPORTUNIDAD,MANTENIMIENTO,NO_APLICA
ES182108269A,11,11,0.0,0.0,31,MODERADO,0.0,0.0,2700.0,0.0,0.0,1620.0,7680.96,0.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,90.9090909090909,false,0.0,17.969753086419754,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182108386C,29,29,36.35172413793103,76.4964124307691,0,ACTIVO,1054.1999999999998,15.178275862068967,2700.0,36.35172413793103,0.5621583652618136,1890.0,6792.66,3.0,PRODUCT 1,835.8000000000002,0.5963948311434466,C - BAJO VALOR,NO,89.65517241379311,false,0.5409802702711209,10.508465608465608,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108451G,5,5,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,1080.0,4578.34,0.0,PRODUCT 1,1080.0,0.6871755890976219,C - BAJO VALOR,NO,80.0,false,0.3568680334124528,19.760185185185186,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182108463B,16,16,349.20625,1054.5281222542148,31,MODERADO,5587.3,677.70875,5400.0,349.20625,12.550162037037039,1350.0,1620.0,8.0,PRODUCT 2,-4237.3,0.19511347594744272,A - ALTO VALOR,NO,87.5,false,0.0,6.0,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108531I,93,93,0.0,0.0,93,POCO_ACTIVO,0.0,0.0,1350.0,0.0,0.0,3132.0,8100.0,1.0,PRODUCT 1,3132.0,0.6871755890976219,C - BAJO VALOR,NO,89.24731182795699,false,0.0,13.255108556832695,false,8.0,MEDIA_OPORTUNIDAD,MIGRACION_DIGITAL,PRODUCTOS_PREMIUM
ES182108665W,48,48,174.64770833333333,355.6986202501044,0,ACTIVO,8383.090000000002,1180.2275,2700.0,174.64770833333338,43.71212962962963,1890.0,3270.24,4.0,PRODUCT 1,-6493.090000000002,0.10924095993050277,A - ALTO VALOR,NO,91.66666666666666,false,0.4458241014777584,11.057142857142857,false,8.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108766U,87,87,31.009999999999998,135.6554951012409,0,ACTIVO,2697.87,542.5818390804598,810.0,31.009999999999998,66.98541223215553,2430.0,17242.2,2.0,PRODUCT 1,-267.8699999999999,0.38835921381257466,B - VALOR MEDIO,NO,89.65517241379311,false,0.0,20.81111111111111,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108771Z,96,96,1.25375,7.017228310230097,0,ACTIVO,120.35999999999999,59.567187499999996,810.0,1.25375,7.353973765432098,1620.0,5400.0,2.0,PRODUCT 1,1499.64,0.6775762840699315,C - BAJO VALOR,NO,89.58333333333334,false,0.0,16.133333333333333,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182108941U,30,30,218.13933333333335,301.3330499851175,0,ACTIVO,6544.18,2739.5436666666665,5400.0,218.13933333333335,50.73229012345679,3618.0,6540.48,,PRODUCT 1,-2926.1800000000003,0.15747638180041265,A - ALTO VALOR,NO,90.0,false,0.0,8.835820895522389,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182108960W,6,6,0.0,0.0,31,MODERADO,0.0,0.0,2160.0,0.0,0.0,2592.0,2700.0,2.0,PRODUCT 1,2592.0,0.6871755890976219,C - BAJO VALOR,NO,83.33333333333334,false,0.0,5.710262345679012,false,1.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182109008N,10,10,0.0,0.0,0,ACTIVO,0.0,0.0,540.0,0.0,0.0,3780.0,12938.4,2.0,PRODUCT 1,3780.0,0.6871755890976219,C - BAJO VALOR,NO,90.0,false,0.25411380323865274,12.16851851851852,false,20.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182109063W,8,8,960.54375,1482.4615220151104,0,ACTIVO,7684.35,2831.9512499999996,3240.0,960.54375,87.40590277777777,2430.0,10024.56,2.0,PRODUCT 1,-5254.35,0.12377022478010642,A - ALTO VALOR,NO,87.5,false,0.633944094884197,17.54238683127572,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182109141G,7,7,0.0,0.0,31,MODERADO,0.0,0.0,4050.0,0.0,0.0,1080.0,3088.69,8.0,PRODUCT 1,1080.0,0.6871755890976219,C - BAJO VALOR,NO,85.71428571428571,false,0.5749439132724391,30.945370370370366,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182109188K,83,83,58.86493975903613,160.3325089624037,31,MODERADO,4885.790000000001,1096.1578313253008,2160.0,58.864939759036154,50.7480477465417,2160.0,7110.72,2.0,PRODUCT 1,-2725.790000000001,0.2272559452709306,B - VALOR MEDIO,NO,89.1566265060241,false,0.6236373996426644,17.930092592592594,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182109222V,33,33,372.91787878787875,1013.789762379131,31,MODERADO,12306.29,1789.634848484849,5400.0,372.9178787878788,33.14138608305276,2430.0,11644.56,7.0,PRODUCT 1,-9876.29,0.05062438918449343,A - ALTO VALOR,NO,90.9090909090909,false,0.0,14.075720164609054,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182109223R,91,91,23.745164835164836,194.3187011779168,93,POCO_ACTIVO,2160.81,358.6725274725275,2160.0,23.745164835164836,16.60520960520961,2700.0,6317.89,5.0,PRODUCT 1,539.19,0.44675860571180365,B - VALOR MEDIO,NO,90.10989010989012,false,0.3863616112593387,14.371851851851853,false,9.0,BAJA_OPORTUNIDAD,MIGRACION_DIGITAL,NO_APLICA
ES182109368K,30,30,328.48266666666666,1023.8071105435537,0,ACTIVO,9854.48,811.4156666666667,5130.0,328.48266666666666,15.817069525666017,4042.03,13500.0,2.0,PRODUCT 1,-5812.449999999999,0.08198501465957216,A - ALTO VALOR,NO,90.0,false,0.6434279324172908,9.765884963743465,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
